_id,contract.country,viewDate,Movies.Viewing PCT,Movies.Details.Director.Name
ObjectId(5e13ce3a054a095daa7a7f54),Tokelau,2016-01-04,99,Chris Stokes
ObjectId(5e13ce3a054a095daa7a7f55),Tokelau,2016-01-14,98,Julian Jarrold
ObjectId(5e13ce3a054a095daa7a7f56),Tokelau,2016-01-19,98,Stanley Donen
ObjectId(5e13ce3a054a095daa7a7f57),Tokelau,2016-01-02,99,Amanda Gusack
ObjectId(5e13ce3a054a095daa7a7f58),Canada,2016-01-26,4,Peter Hewitt
ObjectId(5e13ce3a054a095daa7a7f59),Canada,2016-01-19,100,Gary Fleder
ObjectId(5e13ce3a054a095daa7a7f5a),Canada,2016-01-09,100,Frank Capra
ObjectId(5e13ce3a054a095daa7a7f5b),Canada,2016-01-24,99,David Fincher
ObjectId(5e13ce3a054a095daa7a7f5c),Canada,2016-01-12,5,John Woo
ObjectId(5e13ce3a054a095daa7a7f5d),Canada,2016-01-26,100,Rupert Sanders
ObjectId(5e13ce3a054a095daa7a7f5e),Canada,2016-01-26,98,Alejandro Amen�bar
ObjectId(5e13ce3a054a095daa7a7f5f),Canada,2016-01-10,3,James Ponsoldt
ObjectId(5e13ce3a054a095daa7a7f60),Turkey,2016-01-25,98,Nigel Cole
ObjectId(5e13ce3a054a095daa7a7f61),Turkey,2016-01-21,5,Michael Winterbottom
ObjectId(5e13ce3a054a095daa7a7f62),Cambodia,2016-01-27,98,Renny Harlin
ObjectId(5e13ce3a054a095daa7a7f63),Cambodia,2016-01-22,100,Tony Scott
ObjectId(5e13ce3a054a095daa7a7f64),Cambodia,2016-01-15,98,Leonard Nimoy
ObjectId(5e13ce3a054a095daa7a7f65),Bouvet Island,2016-01-04,100,Joseph Zito
ObjectId(5e13ce3a054a095daa7a7f66),Bouvet Island,2016-01-21,5,Charles Herman-Wurmfeld
ObjectId(5e13ce3a054a095daa7a7f67),Bouvet Island,2016-01-16,98,Wes Anderson
ObjectId(5e13ce3a054a095daa7a7f68),Bouvet Island,2016-01-16,98,Billy Wilder
ObjectId(5e13ce3a054a095daa7a7f69),Bouvet Island,2016-01-22,4,Antoine Fuqua
ObjectId(5e13ce3a054a095daa7a7f6a),Bouvet Island,2016-01-01,98,Emile Ardolino
ObjectId(5e13ce3a054a095daa7a7f6b),Bouvet Island,2016-01-31,98,Peter Kosminsky
ObjectId(5e13ce3a054a095daa7a7f6c),Bermuda,2016-01-22,100,Richard Linklater
ObjectId(5e13ce3a054a095daa7a7f6d),Bermuda,2016-01-10,100,Tyler Perry
ObjectId(5e13ce3a054a095daa7a7f6e),Bermuda,2016-01-17,100,Clint Eastwood
ObjectId(5e13ce3a054a095daa7a7f6f),Bermuda,2016-01-12,98,Zack Snyder
ObjectId(5e13ce3a054a095daa7a7f70),Bermuda,2016-01-25,4,Terence Davies
ObjectId(5e13ce3a054a095daa7a7f71),Bermuda,2016-01-09,100,Travis Romero
ObjectId(5e13ce3a054a095daa7a7f72),Bermuda,2016-01-20,99,Gavin Hood
ObjectId(5e13ce3a054a095daa7a7f73),Norway,2016-01-14,100,Patrice Leconte
ObjectId(5e13ce3a054a095daa7a7f74),Svalbard and Jan Mayen,2016-01-07,1,Richard Rich
ObjectId(5e13ce3a054a095daa7a7f75),Svalbard and Jan Mayen,2016-01-08,98,Russ Meyer
ObjectId(5e13ce3a054a095daa7a7f76),Svalbard and Jan Mayen,2016-01-23,99,Kasi Lemmons
ObjectId(5e13ce3a054a095daa7a7f77),Svalbard and Jan Mayen,2016-01-23,99,Edgar Wright
ObjectId(5e13ce3a054a095daa7a7f78),Svalbard and Jan Mayen,2016-01-25,100,Edward Norton
ObjectId(5e13ce3a054a095daa7a7f79),Svalbard and Jan Mayen,2016-01-25,99,Erik White
ObjectId(5e13ce3a054a095daa7a7f7a),Svalbard and Jan Mayen,2016-01-19,2,Paul W.S. Anderson
ObjectId(5e13ce3a054a095daa7a7f7b),Svalbard and Jan Mayen,2016-01-20,100,Zal Batmanglij
ObjectId(5e13ce3a054a095daa7a7f7c),Svalbard and Jan Mayen,2016-01-15,98,Craig Moss
ObjectId(5e13ce3a054a095daa7a7f7d),Svalbard and Jan Mayen,2016-01-25,98,Lana Wachowski
ObjectId(5e13ce3a054a095daa7a7f7e),Svalbard and Jan Mayen,2016-01-09,100,Roman Polanski
ObjectId(5e13ce3a054a095daa7a7f7f),Svalbard and Jan Mayen,2016-01-16,100,Robinson Devor
ObjectId(5e13ce3a054a095daa7a7f80),Denmark,2016-01-06,100,Clint Eastwood
ObjectId(5e13ce3a054a095daa7a7f81),Denmark,2016-01-06,98,Mathieu Kassovitz
ObjectId(5e13ce3a054a095daa7a7f82),Denmark,2016-01-21,100,Rand Ravich
ObjectId(5e13ce3a054a095daa7a7f83),Thailand,2016-01-12,100,Ben Stassen
ObjectId(5e13ce3a054a095daa7a7f84),Thailand,2016-01-29,4,Paul Feig
ObjectId(5e13ce3a054a095daa7a7f85),Thailand,2016-01-21,98,Vincenzo Natali
ObjectId(5e13ce3a054a095daa7a7f86),Thailand,2016-01-21,99,Joe Pytka
ObjectId(5e13ce3a054a095daa7a7f87),Thailand,2016-01-21,100,Jason Reitman
ObjectId(5e13ce3a054a095daa7a7f88),Mali,2016-01-12,100,Paolo Sorrentino
ObjectId(5e13ce3a054a095daa7a7f89),Lao People_s Democratic Republic,2016-01-10,100,Scott Frank
ObjectId(5e13ce3a054a095daa7a7f8a),Lao People_s Democratic Republic,2016-01-14,99,Jonathan Levine
ObjectId(5e13ce3a054a095daa7a7f8b),Lao People_s Democratic Republic,2016-01-22,99,Neil Mcenery-West
ObjectId(5e13ce3a054a095daa7a7f8c),Lao People_s Democratic Republic,2016-01-10,3,Angelo Pizzo
ObjectId(5e13ce3a054a095daa7a7f8d),Lao People_s Democratic Republic,2016-01-09,98,Shyam Madiraju
ObjectId(5e13ce3a054a095daa7a7f8e),Lao People_s Democratic Republic,2016-01-22,100,Douglas Aarniokoski
ObjectId(5e13ce3a054a095daa7a7f8f),Lao People_s Democratic Republic,2016-01-01,4,Tim Johnson
ObjectId(5e13ce3a054a095daa7a7f90),Lao People_s Democratic Republic,2016-01-18,4,Florent-Emilio Siri
ObjectId(5e13ce3a054a095daa7a7f91),Lao People_s Democratic Republic,2016-01-19,2,Terry George
ObjectId(5e13ce3a054a095daa7a7f92),Lao People_s Democratic Republic,2016-01-10,100,Jeff Wadlow
ObjectId(5e13ce3a054a095daa7a7f93),Lao People_s Democratic Republic,2016-01-21,100,Vincent Paronnaud
ObjectId(5e13ce3a054a095daa7a7f94),Lao People_s Democratic Republic,2016-01-06,98,Jaume Collet-Serra
ObjectId(5e13ce3a054a095daa7a7f95),Lao People_s Democratic Republic,2016-01-20,98,Robert Rodriguez
ObjectId(5e13ce3a054a095daa7a7f96),Lao People_s Democratic Republic,2016-01-09,2,Steven Spielberg
ObjectId(5e13ce3a054a095daa7a7f97),Lao People_s Democratic Republic,2016-01-15,99,Mona Fastvold
ObjectId(5e13ce3a054a095daa7a7f98),Lao People_s Democratic Republic,2016-01-17,99,Noah Baumbach
ObjectId(5e13ce3a054a095daa7a7f99),Lao People_s Democratic Republic,2016-01-21,100,Steve Rash
ObjectId(5e13ce3a054a095daa7a7f9a),Lao People_s Democratic Republic,2016-01-08,2,Wes Craven
ObjectId(5e13ce3a054a095daa7a7f9b),Guinea-Bissau,2016-01-26,99,F. Gary Gray
ObjectId(5e13ce3a054a095daa7a7f9c),Guinea-Bissau,2016-01-09,99,Kevin Tancharoen
ObjectId(5e13ce3a054a095daa7a7f9d),Guinea-Bissau,2016-01-17,99,Herbert Ross
ObjectId(5e13ce3a054a095daa7a7f9e),Guinea-Bissau,2016-01-04,100,John Singleton
ObjectId(5e13ce3a054a095daa7a7f9f),Guinea-Bissau,2016-01-06,100,Kenneth Branagh
ObjectId(5e13ce3a054a095daa7a7fa0),Guinea-Bissau,2016-01-30,2,Andrew Erwin
ObjectId(5e13ce3a054a095daa7a7fa1),Guinea-Bissau,2016-01-11,98,Jared Hess
ObjectId(5e13ce3a054a095daa7a7fa2),Guinea-Bissau,2016-01-28,2,David Atkins
ObjectId(5e13ce3a054a095daa7a7fa3),Guinea-Bissau,2016-01-10,2,Peter Jackson
ObjectId(5e13ce3a054a095daa7a7fa4),Guinea-Bissau,2016-01-18,2,Gus Van Sant
ObjectId(5e13ce3a054a095daa7a7fa5),Guinea-Bissau,2016-01-06,98,John Blanchard
ObjectId(5e13ce3a054a095daa7a7fa6),Chad,2016-01-27,99,John Woo
ObjectId(5e13ce3a054a095daa7a7fa7),"Korea, Democratic People_s Republic of",2016-01-26,100,Tom DiCillo
ObjectId(5e13ce3a054a095daa7a7fa8),Cook Islands,2016-01-31,99,Chris Robinson
ObjectId(5e13ce3a054a095daa7a7fa9),Cook Islands,2016-01-24,98,Hans Petter Moland
ObjectId(5e13ce3a054a095daa7a7faa),Cook Islands,2016-01-29,98,Michael Caton-Jones
ObjectId(5e13ce3a054a095daa7a7fab),Cook Islands,2016-01-08,4,Pete Docter
ObjectId(5e13ce3a054a095daa7a7fac),Cook Islands,2016-01-13,99,Nicholas Stoller
ObjectId(5e13ce3a054a095daa7a7fad),Cook Islands,2016-01-14,99,Peter Cattaneo
ObjectId(5e13ce3a054a095daa7a7fae),Cook Islands,2016-01-19,100,Brian Helgeland
ObjectId(5e13ce3a054a095daa7a7faf),Cook Islands,2016-01-09,100,Renny Harlin
ObjectId(5e13ce3a054a095daa7a7fb0),Cook Islands,2016-01-04,100,Antoine Fuqua
ObjectId(5e13ce3a054a095daa7a7fb1),United Arab Emirates,2016-01-21,98,Brad Bird
ObjectId(5e13ce3a054a095daa7a7fb2),United Arab Emirates,2016-01-29,98,David Fincher
ObjectId(5e13ce3a054a095daa7a7fb3),United Arab Emirates,2016-01-22,99,Edgar Wright
ObjectId(5e13ce3a054a095daa7a7fb4),United Arab Emirates,2016-01-23,1,Trey Parker
ObjectId(5e13ce3a054a095daa7a7fb5),United Arab Emirates,2016-01-11,100,Lucio Fulci
ObjectId(5e13ce3a054a095daa7a7fb6),United Arab Emirates,2016-01-30,99,Barbra Streisand
ObjectId(5e13ce3a054a095daa7a7fb7),United Arab Emirates,2016-01-18,99,Oliver Stone
ObjectId(5e13ce3a054a095daa7a7fb8),Mexico,2016-01-21,2,Richard Donner
ObjectId(5e13ce3a054a095daa7a7fb9),Mexico,2016-01-18,100,Takeshi Kitano
ObjectId(5e13ce3a054a095daa7a7fba),Mexico,2016-01-23,99,Kurt Wimmer
ObjectId(5e13ce3a054a095daa7a7fbb),Mexico,2016-01-07,98,Henry Bean
ObjectId(5e13ce3a054a095daa7a7fbc),Mexico,2016-01-15,100,
ObjectId(5e13ce3a054a095daa7a7fbd),Mexico,2016-01-23,99,Philip Kaufman
ObjectId(5e13ce3a054a095daa7a7fbe),Cape Verde,2016-01-17,100,Jos� Padilha
ObjectId(5e13ce3a054a095daa7a7fbf),Cape Verde,2016-01-15,99,Jared Hess
ObjectId(5e13ce3a054a095daa7a7fc0),Cape Verde,2016-01-18,98,F. Gary Gray
ObjectId(5e13ce3a054a095daa7a7fc1),Cape Verde,2016-01-13,99,Stephen Herek
ObjectId(5e13ce3a054a095daa7a7fc2),Cape Verde,2016-01-21,98,Gore Verbinski
ObjectId(5e13ce3a054a095daa7a7fc3),Cape Verde,2016-01-28,98,Stephen Sommers
ObjectId(5e13ce3a054a095daa7a7fc4),Cape Verde,2016-01-13,100,Lori Petty
ObjectId(5e13ce3a054a095daa7a7fc5),Cape Verde,2016-01-05,2,Stephen Hillenburg
ObjectId(5e13ce3a054a095daa7a7fc6),Cape Verde,2016-01-18,2,Anthony Russo
ObjectId(5e13ce3a054a095daa7a7fc7),Ethiopia,2016-01-15,100,McG
ObjectId(5e13ce3a054a095daa7a7fc8),Ethiopia,2016-01-10,100,Stefan Ruzowitzky
ObjectId(5e13ce3a054a095daa7a7fc9),Ethiopia,2016-01-31,98,Quentin Tarantino
ObjectId(5e13ce3a054a095daa7a7fca),Ethiopia,2016-01-17,98,Jake Goldberger
ObjectId(5e13ce3a054a095daa7a7fcb),Ethiopia,2016-01-11,100,Gaspar No�
ObjectId(5e13ce3a054a095daa7a7fcc),Ethiopia,2016-01-20,100,Paul Thomas Anderson
ObjectId(5e13ce3a054a095daa7a7fcd),Ethiopia,2016-01-18,100,Eric Brevig
ObjectId(5e13ce3a054a095daa7a7fce),Ethiopia,2016-01-21,81,Pete Docter
ObjectId(5e13ce3a054a095daa7a7fcf),Ethiopia,2016-01-17,98,Barbet Schroeder
ObjectId(5e13ce3a054a095daa7a7fd0),Ethiopia,2016-01-10,98,Robert Rodriguez
ObjectId(5e13ce3a054a095daa7a7fd1),Ethiopia,2016-01-06,100,Sean McNamara
ObjectId(5e13ce3a054a095daa7a7fd2),Ethiopia,2016-01-06,4,Wes Craven
ObjectId(5e13ce3a054a095daa7a7fd3),Ethiopia,2016-01-15,100,Brian De Palma
ObjectId(5e13ce3a054a095daa7a7fd4),Ethiopia,2016-01-17,100,John Ford
ObjectId(5e13ce3a054a095daa7a7fd5),Myanmar,2016-01-01,100,Dean Parisot
ObjectId(5e13ce3a054a095daa7a7fd6),Myanmar,2016-01-14,99,Kim Farrant
ObjectId(5e13ce3a054a095daa7a7fd7),Saint Vincent and the Grenadines,2016-01-19,100,Troy Miller
ObjectId(5e13ce3a054a095daa7a7fd8),Saint Vincent and the Grenadines,2016-01-18,99,Ed Gass-Donnelly
ObjectId(5e13ce3a054a095daa7a7fd9),Poland,2016-01-10,100,Baltasar Korm�kur
ObjectId(5e13ce3a054a095daa7a7fda),Poland,2016-01-03,98,Matt Walsh
ObjectId(5e13ce3a054a095daa7a7fdb),Poland,2016-01-05,100,Ray Griggs
ObjectId(5e13ce3a054a095daa7a7fdc),Poland,2016-01-26,1,Joe Nussbaum
ObjectId(5e13ce3a054a095daa7a7fdd),Poland,2016-01-29,100,Philip Kaufman
ObjectId(5e13ce3a054a095daa7a7fde),Poland,2016-01-22,98,Alexander Payne
ObjectId(5e13ce3a054a095daa7a7fdf),Armenia,2016-01-31,100,James Gunn
ObjectId(5e13ce3a054a095daa7a7fe0),Poland,2016-01-09,100,Tony Kaye
ObjectId(5e13ce3a054a095daa7a7fe1),Poland,2016-01-27,100,Jonathan Wacks
ObjectId(5e13ce3a054a095daa7a7fe2),Poland,2016-01-07,99,David Worth
ObjectId(5e13ce3a054a095daa7a7fe3),Poland,2016-01-03,99,Edward Zwick
ObjectId(5e13ce3a054a095daa7a7fe4),Poland,2016-01-18,98,Uli Edel
ObjectId(5e13ce3a054a095daa7a7fe5),Poland,2016-01-06,100,
ObjectId(5e13ce3a054a095daa7a7fe6),Poland,2016-01-16,99,James Mangold
ObjectId(5e13ce3a054a095daa7a7fe7),Comoros,2016-01-14,100,Andrew Davis
ObjectId(5e13ce3a054a095daa7a7fe8),Comoros,2016-01-29,99,George Hickenlooper
ObjectId(5e13ce3a054a095daa7a7fe9),Comoros,2016-01-02,100,Florent-Emilio Siri
ObjectId(5e13ce3a054a095daa7a7fea),Comoros,2016-01-13,98,Eli Roth
ObjectId(5e13ce3a054a095daa7a7feb),Comoros,2016-01-11,98,Bill Plympton
ObjectId(5e13ce3a054a095daa7a7fec),Comoros,2016-01-20,99,Lucky McKee
ObjectId(5e13ce3a054a095daa7a7fed),Comoros,2016-01-07,99,
ObjectId(5e13ce3a054a095daa7a7fee),Comoros,2016-01-12,99,Georg Wilhelm Pabst
ObjectId(5e13ce3a054a095daa7a7fef),Comoros,2016-01-18,100,John Waters
ObjectId(5e13ce3a054a095daa7a7ff0),Comoros,2016-01-09,100,John Hamburg
ObjectId(5e13ce3a054a095daa7a7ff1),Comoros,2016-01-28,98,Benni Diez
ObjectId(5e13ce3a054a095daa7a7ff2),Comoros,2016-01-14,100,Ry�hei Kitamura
ObjectId(5e13ce3a054a095daa7a7ff3),Comoros,2016-01-19,100,Roland Joff�
ObjectId(5e13ce3a054a095daa7a7ff4),Comoros,2016-01-27,100,Noah Baumbach
ObjectId(5e13ce3a054a095daa7a7ff5),Comoros,2016-01-20,100,Kenneth Lonergan
ObjectId(5e13ce3a054a095daa7a7ff6),United States,2016-01-21,98,Andrey Konchalovskiy
ObjectId(5e13ce3a054a095daa7a7ff7),Netherlands,2016-01-18,99,Jake Kasdan
ObjectId(5e13ce3a054a095daa7a7ff8),Netherlands,2016-01-27,100,Stevan Mena
ObjectId(5e13ce3a054a095daa7a7ff9),Netherlands,2016-01-23,100,Joel Schumacher
ObjectId(5e13ce3a054a095daa7a7ffa),Netherlands,2016-01-19,98,Chris Marker
ObjectId(5e13ce3a054a095daa7a7ffb),Colombia,2016-01-19,100,James Cameron
ObjectId(5e13ce3a054a095daa7a7ffc),Colombia,2016-01-04,98,Reinhard Klooss
ObjectId(5e13ce3a054a095daa7a7ffd),Colombia,2016-01-28,98,Nicholas Jarecki
ObjectId(5e13ce3a054a095daa7a7ffe),Colombia,2016-01-07,99,
ObjectId(5e13ce3a054a095daa7a7fff),Colombia,2016-01-29,99,
ObjectId(5e13ce3a054a095daa7a8000),Colombia,2016-01-17,100,Martin Campbell
ObjectId(5e13ce3a054a095daa7a8001),Colombia,2016-01-10,99,Matthew O'Callaghan
ObjectId(5e13ce3a054a095daa7a8002),Colombia,2016-01-05,99,Richard Brooks
ObjectId(5e13ce3a054a095daa7a8003),Colombia,2016-01-09,100,Ben Wheatley
ObjectId(5e13ce3a054a095daa7a8004),Colombia,2016-01-14,98,Brett Ratner
ObjectId(5e13ce3a054a095daa7a8005),Colombia,2016-01-28,99,Jane Campion
ObjectId(5e13ce3a054a095daa7a8006),Colombia,2016-01-04,98,Guy Hamilton
ObjectId(5e13ce3a054a095daa7a8007),Colombia,2016-01-26,99,Francis Ford Coppola
ObjectId(5e13ce3a054a095daa7a8008),Spain,2016-01-25,100,Woody Allen
ObjectId(5e13ce3a054a095daa7a8009),Spain,2016-01-21,98,Christopher Scott Cherot
ObjectId(5e13ce3a054a095daa7a800a),Spain,2016-01-17,100,Dean Parisot
ObjectId(5e13ce3a054a095daa7a800b),Spain,2016-01-21,3,Luca Guadagnino
ObjectId(5e13ce3a054a095daa7a800c),Spain,2016-01-07,99,Bruce McCulloch
ObjectId(5e13ce3a054a095daa7a800d),Spain,2016-01-05,99,Roland Emmerich
ObjectId(5e13ce3a054a095daa7a800e),Spain,2016-01-24,100,Sam Raimi
ObjectId(5e13ce3a054a095daa7a800f),Spain,2016-01-29,4,Noah Baumbach
ObjectId(5e13ce3a054a095daa7a8010),Spain,2016-01-27,98,Hong-jin Na
ObjectId(5e13ce3a054a095daa7a8011),Hong Kong,2016-01-24,100,Carlos Saldanha
ObjectId(5e13ce3a054a095daa7a8012),Hong Kong,2016-01-11,100,John Sayles
ObjectId(5e13ce3a054a095daa7a8013),Hong Kong,2016-01-17,3,P.J. Hogan
ObjectId(5e13ce3a054a095daa7a8014),Hong Kong,2016-01-10,3,Mike Mitchell
ObjectId(5e13ce3a054a095daa7a8015),Hong Kong,2016-01-10,100,Atom Egoyan
ObjectId(5e13ce3a054a095daa7a8016),Australia,2016-01-02,100,John Carney
ObjectId(5e13ce3a054a095daa7a8017),Australia,2016-01-24,98,Phillip Noyce
ObjectId(5e13ce3a054a095daa7a8018),Australia,2016-01-14,99,McG
ObjectId(5e13ce3a054a095daa7a8019),Australia,2016-01-16,99,Thomas Vinterberg
ObjectId(5e13ce3a054a095daa7a801a),Australia,2016-01-19,100,Ian Iqbal Rashid
ObjectId(5e13ce3a054a095daa7a801b),Australia,2016-01-16,99,Justin Kerrigan
ObjectId(5e13ce3a054a095daa7a801c),Australia,2016-01-18,98,Hugh Wilson
ObjectId(5e13ce3a054a095daa7a801d),Australia,2016-01-12,98,
ObjectId(5e13ce3a054a095daa7a801e),Australia,2016-01-01,98,Clint Eastwood
ObjectId(5e13ce3a054a095daa7a801f),Grenada,2016-01-11,99,Duke Johnson
ObjectId(5e13ce3a054a095daa7a8020),Grenada,2016-01-17,98,Istv�n Szab�
ObjectId(5e13ce3a054a095daa7a8021),Grenada,2016-01-03,98,Paul Greengrass
ObjectId(5e13ce3a054a095daa7a8022),Grenada,2016-01-18,98,Peter Jackson
ObjectId(5e13ce3a054a095daa7a8023),Grenada,2016-01-26,98,Norman Jewison
ObjectId(5e13ce3a054a095daa7a8024),Grenada,2016-01-12,99,
ObjectId(5e13ce3a054a095daa7a8025),Grenada,2016-01-01,99,Gavin Hood
ObjectId(5e13ce3a054a095daa7a8026),"Taiwan, Province of China",2016-01-22,100,Rawson Marshall Thurber
ObjectId(5e13ce3a054a095daa7a8027),"Taiwan, Province of China",2016-01-23,99,Dan Curtis
ObjectId(5e13ce3a054a095daa7a8028),"Taiwan, Province of China",2016-01-02,81,Vijay Chandar
ObjectId(5e13ce3a054a095daa7a8029),Algeria,2016-01-09,98,Daniel Espinosa
ObjectId(5e13ce3a054a095daa7a802a),Algeria,2016-01-11,98,Ryan Murphy
ObjectId(5e13ce3a054a095daa7a802b),Algeria,2016-01-08,99,Fatih Akin
ObjectId(5e13ce3a054a095daa7a802c),Algeria,2016-01-05,4,Mark Osborne
ObjectId(5e13ce3a054a095daa7a802d),Algeria,2016-01-02,98,Robert Lorenz
ObjectId(5e13ce3a054a095daa7a802e),Algeria,2016-01-04,99,Jonathan Mostow
ObjectId(5e13ce3a054a095daa7a802f),Honduras,2016-01-25,99,David O. Russell
ObjectId(5e13ce3a054a095daa7a8030),Honduras,2016-01-05,4,Bobby Farrelly
ObjectId(5e13ce3a054a095daa7a8031),Honduras,2016-01-09,99,Luis Llosa
ObjectId(5e13ce3a054a095daa7a8032),Honduras,2016-01-26,100,Gabriela Tagliavini
ObjectId(5e13ce3a054a095daa7a8033),Cocos (Keeling) Islands,2016-01-04,4,McG
ObjectId(5e13ce3a054a095daa7a8034),Cocos (Keeling) Islands,2016-01-13,98,Paul King
ObjectId(5e13ce3a054a095daa7a8035),Cocos (Keeling) Islands,2016-01-28,98,Joss Whedon
ObjectId(5e13ce3a054a095daa7a8036),Cocos (Keeling) Islands,2016-01-23,98,Raja Gosnell
ObjectId(5e13ce3a054a095daa7a8037),Mongolia,2016-01-29,98,Mars Callahan
ObjectId(5e13ce3a054a095daa7a8038),Bangladesh,2016-01-04,98,Chris Kentis
ObjectId(5e13ce3a054a095daa7a8039),Bangladesh,2016-01-24,100,Catherine Hardwicke
ObjectId(5e13ce3a054a095daa7a803a),Guyana,2016-01-30,4,Tom Brady
ObjectId(5e13ce3a054a095daa7a803b),Guyana,2016-01-16,100,Ossie Davis
ObjectId(5e13ce3a054a095daa7a803c),Guyana,2016-01-27,2,Paul Thomas Anderson
ObjectId(5e13ce3a054a095daa7a803d),Greece,2016-01-22,100,
ObjectId(5e13ce3a054a095daa7a803e),Falkland Islands (Malvinas),2016-01-13,98,Alex Kendrick
ObjectId(5e13ce3a054a095daa7a803f),Falkland Islands (Malvinas),2016-01-01,100,Elaine May
ObjectId(5e13ce3a054a095daa7a8040),Falkland Islands (Malvinas),2016-01-14,98,Joel Edgerton
ObjectId(5e13ce3a054a095daa7a8041),Macao,2016-01-28,99,Richard Schenkman
ObjectId(5e13ce3a054a095daa7a8042),Macao,2016-01-30,100,Woody Allen
ObjectId(5e13ce3a054a095daa7a8043),Macao,2016-01-08,5,Paul Feig
ObjectId(5e13ce3a054a095daa7a8044),Macao,2016-01-10,5,Peter Sollett
ObjectId(5e13ce3a054a095daa7a8045),Macao,2016-01-09,98,David S. Ward
ObjectId(5e13ce3a054a095daa7a8046),Macao,2016-01-07,100,Andrzej Bartkowiak
ObjectId(5e13ce3a054a095daa7a8047),Macao,2016-01-08,99,Guy Ritchie
ObjectId(5e13ce3a054a095daa7a8048),Macao,2016-01-14,98,John Sayles
ObjectId(5e13ce3a054a095daa7a8049),Macao,2016-01-19,5,Tony Richardson
ObjectId(5e13ce3a054a095daa7a804a),Macao,2016-01-26,100,Steven Soderbergh
ObjectId(5e13ce3a054a095daa7a804b),Macao,2016-01-11,99,Joe Marino
ObjectId(5e13ce3a054a095daa7a804c),Macao,2016-01-27,98,Eric Brevig
ObjectId(5e13ce3a054a095daa7a804d),Mauritius,2016-01-25,98,Curtis Hanson
ObjectId(5e13ce3a054a095daa7a804e),Mauritius,2016-01-13,98,Chuck Sheetz
ObjectId(5e13ce3a054a095daa7a804f),Mauritius,2016-01-07,100,Jon Avnet
ObjectId(5e13ce3a054a095daa7a8050),Philippines,2016-01-14,21,Alfonso Cuar�n
ObjectId(5e13ce3a054a095daa7a8051),Philippines,2016-01-22,99,Jonathan Liebesman
ObjectId(5e13ce3a054a095daa7a8052),Philippines,2016-01-27,1,George A. Romero
ObjectId(5e13ce3a054a095daa7a8053),Philippines,2016-01-27,100,John Schultz
ObjectId(5e13ce3a054a095daa7a8054),Philippines,2016-01-28,3,Nicholas Fackler
ObjectId(5e13ce3a054a095daa7a8055),Philippines,2016-01-22,100,Craig Mazin
ObjectId(5e13ce3a054a095daa7a8056),Philippines,2016-01-31,100,Woody Allen
ObjectId(5e13ce3a054a095daa7a8057),Somalia,2016-01-27,98,George Hickenlooper
ObjectId(5e13ce3a054a095daa7a8058),Somalia,2016-01-18,99,David Caffrey
ObjectId(5e13ce3a054a095daa7a8059),Somalia,2016-01-12,98,Rick Rosenthal
ObjectId(5e13ce3a054a095daa7a805a),Somalia,2016-01-11,100,Tom McGrath
ObjectId(5e13ce3a054a095daa7a805b),Somalia,2016-01-03,1,Peter Segal
ObjectId(5e13ce3a054a095daa7a805c),Somalia,2016-01-16,98,Damian Nieman
ObjectId(5e13ce3a054a095daa7a805d),Somalia,2016-01-04,99,Guy Ritchie
ObjectId(5e13ce3a054a095daa7a805e),Somalia,2016-01-14,98,Florence Ayisi
ObjectId(5e13ce3a054a095daa7a805f),Somalia,2016-01-10,98,Rachel Goldenberg
ObjectId(5e13ce3a054a095daa7a8060),Sao Tome and Principe,2016-01-07,5,Jon Hurwitz
ObjectId(5e13ce3a054a095daa7a8061),Sao Tome and Principe,2016-01-22,98,Mathieu Kassovitz
ObjectId(5e13ce3a054a095daa7a8062),Sao Tome and Principe,2016-01-05,100,Lynn Shelton
ObjectId(5e13ce3a054a095daa7a8063),"Moldova, Republic of",2016-01-18,100,Mike Judge
ObjectId(5e13ce3a054a095daa7a8064),"Moldova, Republic of",2016-01-12,100,Charles Martin Smith
ObjectId(5e13ce3a054a095daa7a8065),"Moldova, Republic of",2016-01-12,99,Gregory Widen
ObjectId(5e13ce3a054a095daa7a8066),Cyprus,2016-01-11,100,Kathryn Bigelow
ObjectId(5e13ce3a054a095daa7a8067),Cyprus,2016-01-30,5,Gary Sinyor
ObjectId(5e13ce3a054a095daa7a8068),Cyprus,2016-01-23,98,Rod Lurie
ObjectId(5e13ce3a054a095daa7a8069),Cyprus,2016-01-26,98,Sam Raimi
ObjectId(5e13ce3a054a095daa7a806a),Cyprus,2016-01-09,98,Sergio Leone
ObjectId(5e13ce3a054a095daa7a806b),Cyprus,2016-01-01,100,Phyllida Lloyd
ObjectId(5e13ce3a054a095daa7a806c),Pakistan,2016-01-07,99,Francis Ford Coppola
ObjectId(5e13ce3a054a095daa7a806d),Equatorial Guinea,2016-01-26,3,Steven Spielberg
ObjectId(5e13ce3a054a095daa7a806e),Equatorial Guinea,2016-01-15,98,Martin Scorsese
ObjectId(5e13ce3a054a095daa7a806f),Equatorial Guinea,2016-01-18,99,John Whitesell
ObjectId(5e13ce3a054a095daa7a8070),Equatorial Guinea,2016-01-01,98,Jeremy Saulnier
ObjectId(5e13ce3a054a095daa7a8071),Equatorial Guinea,2016-01-27,98,Kenny Ortega
ObjectId(5e13ce3a054a095daa7a8072),Equatorial Guinea,2016-01-12,100,Mimi Leder
